         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
         117209               0          2527.8               0               0                0          108.186
         124791               0         3015.26               0               0                0          32.7776
        4292.44         575.533         3477.78               0               0                1          2.00387
         3912.1          642.22         3022.99               0               0                1          11.1143
         197118               0         34.5162               0               0                0          71.7794
         158636               0         1221.65               0               0                0          113.427
         155219               0         916.277         10195.2               0                0          45.8334
         223151               0         769.498         4798.97               0                0          127.801
         154856               0         1293.16         32074.3               0                0          24.9981
         171278               0         1012.13               0               0                0          102.268
         297700               0         496.338               0               0                0          100.999
         201723               0         10.0588               0               0                0          29.4359
         205355               0         588.316         19217.8         968.417                0          170.737
         161341               0         3731.64               0               0                1           18.738
         148243               0         1409.23               0               0                0          53.9927
         226318               0         593.459               0               0                0          130.366
         189343               0         543.869               0               0                0          78.6528
         176153               0         1180.07               0               0                0          56.7803
        90084.8               0         693.566         28024.2         2282.97                1          6.85157
        4036.18         581.966         3234.68               0               0                1          10.3451
         261874               0         642.825               0               0                0          52.0587
         199999               0         432.233         21828.6         905.098                0          167.044
         118412               0         4887.07               0               0                0          68.3158
         275024               0         801.907               0               0                0          51.9297
         170645               0         1779.87               0               0                0          72.0323
         116007               0          3276.8               0               0                0          39.6271
         247648               0         819.259               0               0                0          79.6647
         171592               0         693.794               0               0                0          135.416
        23585.6         110.578         2095.28         21318.7               0                1          8.04565
         164396               0         918.254               0               0                0          133.713
         103309               0         3600.17               0               0                0          105.115
          12797               0          228.43               0               0                1          7.04853
         161345               0         945.548         11892.5               0                0          147.748
         319793               0         318.785         14493.3         607.978                0          153.407
         444888               0         354.472          4106.1               0                0          33.4152
         231179               0         733.878         4.28815               0                0          46.2896
         155616               0         967.897               0               0                0          125.883
         126716               0         2861.89               0               0                0          50.0259
         334211               0         552.743               0               0                0          124.128
         470861               0         623.485               0               0                0          122.114
         258247               0          377.29               0               0                0          29.4783
         223588               0         758.211         8721.67               0                0          141.227
         149187               0         1032.98               0               0                0          136.659
        89188.6               0         858.966         34744.4         4476.06                1          5.74138
         464101               0         422.655         3547.08               0                0          40.6301
         230758               0          773.78               0               0                0          119.947
         240358               0         21.5653               0               0                0          137.898
         179339               0         1053.22               0               0                0          47.3628
         147678               0         4469.73               0               0                0          85.4221
         136250               0          1222.1               0               0                0          46.7814
         381184               0         272.293         12081.1         588.043                0          19.1948
        47068.2         71.3579         1238.46         45737.2               0                1          9.87041
         427386               0         202.387         6026.67               0                0          38.6917
          22636               0         3185.41         12404.2               0                1          13.3763
         113674               0         608.549           21834         1430.58                1          10.5697
         373190               0         250.151               0               0                0          165.695
        13781.9         196.655         3774.55         9721.86               0                1          6.72248
         246436               0         29.3181               0               0                0          68.1322
         250179               0         789.801         11121.4               0                0          147.656
         291920               0         377.379         4175.76               0                0          141.511
         207248               0         1070.36           30905         3188.07                0           1.7579
         115544               0         4750.78           35042               0                0          131.915
        8913.62         296.842         7094.18         1404.62               0                1          8.81827
         239363               0         505.904         6404.37               0                0          140.257
         151087               0         1054.06               0               0                0           131.32
         270358               0         31.6998               0               0                0          51.0686
         167565               0         2599.49         23.7091               0                0          72.9943
         131530               0         7631.78               0               0                0          67.5632
         147381               0          60.273         15484.5               0                0          84.1801
         171088               0         717.366         3966.05               0                0          39.0988
         503006               0          779.73               0               0                0          93.2219
         147564               0         5783.54               0               0                0          77.6068
         278729               0         548.467               0               0                0          123.895
         256853               0         12088.4               0               0                0          69.6916
         265997               0         84.8188         14812.1               0                0          133.858
         364064               0         403.164         188.643               0                0          34.8039
        98034.6               0         1365.15           46039               0                1           3.3403
         105458         31.3109         524.339           63439               0                1          10.0377
         162729         25.0222         477.533         713.918         1316.92                1          14.9309
         107540               0          767.02               0               0                0          103.839
         162928               0          6521.2               0               0                0          83.9429
         480553               0         680.358               0               0                0          64.6519
         474598               0         398.052               0               0                0          110.009
         603119               0         369.365               0               0                0          135.147
         238447               0         1014.66               0               0                0          65.1591
         172010               0         2143.35               0               0                0          106.096
         280992               0         645.463               0               0                0          117.662
         193558               0         29.1486               0               0                0            90.93
         175927               0         645.202               0               0                0          58.0791
        14824.3               0         5989.56               0               0                1          16.0746
        10930.6         296.218         4888.91         5639.36               0                1           6.3955
         124224               0         4122.52               0               0                0          76.8229
         321402               0         640.656         11778.7         782.633                0          157.484
