         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        162.416         36.0373         119.203               0               0                1          19.5443
        305.854         14.6262         194.823               0               0                1          17.2023
        255.904         15.0064          237.48               0               0                1          22.6134
        259.426         27.8679         226.318               0               0                1          21.1199
        188.896         43.9217         17.2859               0               0                1          24.7845
        277.102               0         56.7358               0               0                1          16.8758
        228.229         13.3095         205.508               0               0                1           20.936
        315.498         22.6422         211.196               0               0                1          14.8093
        308.946          13.375         243.582               0               0                1           25.135
        1140.27         9.06632          214.53               0               0                1          8.86881
        335.784         20.8553         296.954               0               0                1          8.52205
        245.348         15.1814         225.601               0               0                1           20.635
         161.34         38.8313         26.1292               0               0                1          28.5076
        258.304         22.1533         180.803               0               0                1           13.319
         420.84         15.9347          400.52               0               0                1          10.0422
         213.58         49.1346         15.1932               0               0                1          46.3275
        218.373         20.3596         154.493               0               0                1          9.78222
        1132.31               0         495.414          167.86               0                1          13.4759
        164.047         23.1009          121.26               0               0                1          33.5485
        335.616         10.7647          319.63               0               0                1          17.7315
         681.66         6.23456         295.851         376.244               0                1          9.41961
        369.441         9.04826         328.297               0               0                1          18.3311
        576.786         5.26293         227.636         341.864               0                1          15.9589
         461.67         9.16597         313.992               0               0                1          20.5086
        186.253         20.8877         111.045               0               0                1          15.0652
        136.538         24.2072         96.7995               0               0                1          31.7057
        194.947         15.0266          170.45               0               0                1          19.6283
        319.714         50.2735         254.921               0               0                1          17.7512
        448.431         13.7816         396.874               0               0                1          19.6099
        319.761         16.6017         110.043               0               0                1          57.7393
        269.473          11.647         247.715               0               0                1          8.98531
        275.473         8.59456         261.722               0               0                1          5.86362
        372.812         18.6197         329.324               0               0                1          29.8656
        112.636         42.4489          60.554               0               0                1           4.9506
        187.394         18.1682         135.169               0               0                1          41.6902
        155.667         18.4806         33.9628               0               0                1          24.2699
        238.067         22.7257         192.764               0               0                1          19.1244
        212.545         18.9045         186.959               0               0                1          14.4979
        170.214         64.9467         63.5429               0               0                1          33.8698
        163.227         15.3669         142.248               0               0                1          9.67684
        510.373         8.37425         158.968               0               0                1          17.3227
        371.015         11.1964         357.249               0               0                1          22.1028
        219.101         25.5462         73.9501               0               0                1           15.161
        125.978         20.7019          63.035               0               0                1           23.162
        159.772         26.1968         106.121               0               0                1          3.43016
        306.859         14.4768         275.548               0               0                1          25.3218
