         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        281.062         19.4858         200.879               0               0                1          11.1884
        479.965         12.3724         369.266               0               0                1          18.0987
        336.392         13.7605         319.849               0               0                1          22.9735
         599.58         15.0044         527.093               0               0                1          15.0575
        1845.37         7.28105           189.4               0               0                1          2.75355
        308.744         10.8852         273.747               0               0                1          2.90386
        395.344         7.59509         375.124               0               0                1          11.9828
        347.323         10.8911         51.4779               0               0                1          16.1952
        422.948               0         233.538               0               0                1          6.24132
        176.355         18.9169         152.311               0               0                1          21.7198
        263.137         14.1859          164.42               0               0                1          20.0534
        134.332         20.1672         106.164               0               0                1          16.8313
        298.617         14.4232         101.745               0               0                1          12.4446
        108.993         71.9284         22.4356               0               0                1          20.9113
        338.275          14.268         320.626               0               0                1          5.02358
        243.725         20.2754         207.251               0               0                1          28.9868
        218.558         14.1642         160.386               0               0                1          9.70604
        156.577         22.5213         118.083               0               0                1          17.3591
        121.859         23.3452         31.5606               0               0                1          6.10963
        497.364         8.75454         110.957               0               0                1           25.363
        172.137         24.3364         140.471               0               0                1          18.9437
        505.069         7.36462         484.561               0               0                1          4.43935
        436.953         15.3109          389.62               0               0                1          11.0609
        194.375         79.7102         80.2352               0               0                1          9.71784
        257.668         13.8592         207.897               0               0                1           17.268
        258.028         12.5908         229.143               0               0                1          7.20912
        367.852         15.9101         270.617               0               0                1          46.1015
        224.382         17.3669         104.323               0               0                1          27.8635
        232.158         9.71814         66.8498               0               0                1          23.7496
        153.543         37.3468         96.7316               0               0                1          20.9448
        140.395         32.6356         39.6123               0               0                1          22.7804
        182.345         73.3693         86.6182               0               0                1          19.5099
        286.866         18.9871         265.262               0               0                1          14.8608
        145.408         48.0237         35.7629               0               0                1          42.5569
        459.582         8.55248         256.147               0               0                1          15.1492
        232.267         24.7027         52.7152               0               0                1          52.0816
        116.155         36.8562          31.669               0               0                1          40.1705
        367.521         20.6615          312.56               0               0                1          19.9984
        189.994         27.5101         150.883               0               0                1           22.532
        356.018         13.8569         321.044               0               0                1          18.4639
        396.149         16.2748         360.444               0               0                1            12.53
