         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        215.057         15.0458               0               0               0                1           15.047
        186.877         52.9977               0               0               0                1          27.9447
        160.719         29.0645               0               0               0                1          24.4568
        93.1302          76.389               0               0               0                1          24.2373
        145.186         119.496               0               0               0                1          5.46417
        117.711         68.9575               0               0               0                1          28.7879
        125.757         50.6843               0               0               0                1          10.0772
         273.75         27.5308         213.355               0               0                1           17.064
        120.726         114.997               0               0               0                1          12.7673
            288         13.6955               0               0               0                1           15.398
         170.71         22.0347               0               0               0                1          7.00627
