         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        298.561         12.1512         281.076               0               0                1          11.4756
        364.934         10.7005         350.741               0               0                1          26.8014
        318.083         10.6062         137.748               0               0                1           24.667
         145.03         70.0129         20.7612               0               0                1          18.6048
        438.209         13.7321         408.746               0               0                1          10.7539
        214.032         14.2485         97.2242               0               0                1          21.5144
        508.412         8.32443         485.175               0               0                1          20.6337
         1180.5         8.63036         168.897               0               0                1          44.8483
        244.756         15.1543         225.068               0               0                1          2.89295
        158.195         19.2173         125.478               0               0                1          15.7961
        142.148         27.5812         95.4875               0               0                1          26.2962
        775.244               0         178.806         464.622               0                1          19.1795
        195.635               0         142.663               0               0                1          14.2136
        197.623         28.4907         140.746               0               0                1           25.036
        285.115          18.894         215.217               0               0                1          27.1477
        812.431         8.57374         524.907               0               0                1          27.4841
        169.015          27.469         132.373               0               0                1          17.0324
        352.908         17.0742          230.51               0               0                1          13.2242
        270.074         13.6327         243.813               0               0                1          12.1697
        161.313         23.5446         126.914               0               0                1          28.2068
        136.934          29.758         88.5584               0               0                1          29.2577
        332.377         12.0104         306.073               0               0                1          26.4916
        193.952         44.5128          145.01               0               0                1          2.73825
        256.511         14.5995         146.212               0               0                1          13.9246
        772.829         39.0006         68.6135               0               0                1           22.628
        238.204         10.8261          222.06               0               0                1          18.4049
        719.615         11.1348         361.101               0               0                1          21.7574
        200.871         39.1003         10.8269               0               0                1          26.5543
        183.052         25.8306         103.564               0               0                1          14.2735
        804.879         9.39037         290.762               0               0                1          30.8264
        223.654         14.2589         203.997               0               0                1           15.672
        249.374         10.7362         177.637               0               0                1          10.0648
         258.37         15.9446         239.027               0               0                1          13.6941
        504.344         9.77452         273.594               0               0                1          19.6104
        369.719         16.9141         346.686               0               0                1         0.425007
        207.382         23.7305         155.136               0               0                1          9.95482
        565.685         13.6118         277.638               0               0                1          21.3338
        409.959         11.2819         343.946               0               0                1          13.5292
        232.384         14.4741         176.949               0               0                1          15.6125
        140.638         20.3613         107.503               0               0                1         0.626169
        182.972         26.7626         150.781               0               0                1          9.76122
        158.259         33.9702         107.127               0               0                1          11.7821
        235.265         39.6975         168.263               0               0                1          17.7664
        248.648         15.2309         193.053               0               0                1          21.5572
        474.651               0         315.849               0               0                1          7.54415
        355.531         17.7749         44.9613               0               0                1          30.2827
         598.94         5.80136         270.166         244.863               0                1          17.9049
        293.071          15.465          274.08               0               0                1          17.8392
        355.098         11.5284         340.135               0               0                1          9.64485
        276.391         27.8825         48.5079               0               0                1          13.8806
        271.519         12.5257         254.768               0               0                1          10.7009
        300.444         13.2203         16.0565               0               0                1          10.3277
        205.037         18.2187         44.5725               0               0                1          28.1084
        640.595         13.2439         180.148               0               0                1          16.9068
        186.088         20.8046         83.8938               0               0                1          26.3598
        688.649         8.88952         204.256         421.279               0                1          16.9013
        294.656         13.9692         208.164               0               0                1          44.2996
        153.643         26.7573         120.374               0               0                1          24.7391
        150.708         26.1096         70.9438               0               0                1          23.6707
        188.017         48.9204         18.4878               0               0                1          11.4819
        250.583         12.7502         169.153               0               0                1          33.0502
        162.403         25.7384         107.563               0               0                1          78.7714
        394.725         12.1458         93.9225               0               0                1          11.8057
        368.784         14.8579         139.725               0               0                1          60.6279
        120.743         79.3352         20.4688               0               0                1          24.1041
        499.571         14.4663         449.599               0               0                1          7.89795
        332.892         13.7053           314.4               0               0                1           14.187
        235.884         15.6788         64.0462               0               0                1          14.5969
        2042.04          11.874         184.408         1777.69               0                1          11.3707
        664.979         13.3676         166.512               0               0                1          25.2504
        164.154         15.5687         134.397               0               0                1          3.35897
        146.164         16.2582         60.6331               0               0                1          28.3602
        326.144         46.1604         162.801               0               0                1          33.0246
        200.409         63.4727          121.16               0               0                1          30.0285
         167.61         25.9765         126.911               0               0                1          29.6733
        258.065         21.8036         90.0072               0               0                1          33.0284
        251.827         14.0826         208.824               0               0                1          6.46278
        407.325         17.0596          383.31               0               0                1          9.06266
         111.79         60.6379         30.4026               0               0                1          18.5777
        229.177         17.4798         207.597               0               0                1          6.36819
        145.727         40.2435         39.1737               0               0                1          20.6534
        282.996         13.3902         215.115               0               0                1          9.67783
        556.688         7.99808         210.101               0               0                1          25.8481
        177.772         16.3094         109.775               0               0                1          26.8479
        416.861         25.1338          388.04               0               0                1          13.3433
         215.87         21.0576          186.61               0               0                1          17.4554
        606.694         12.9658         403.477               0               0                1          22.3018
        281.737         74.4724         123.496               0               0                1          33.0112
        233.341         23.6175          196.07               0               0                1          6.20649
        193.904         18.7393         146.945               0               0                1           13.391
        149.738         28.2486         100.253               0               0                1          20.3848
        444.719         15.4535         422.269               0               0                1          16.7983
        327.985         49.9245         126.936               0               0                1          20.2725
        457.484         9.01745         445.389               0               0                1          7.50542
        299.293         20.3848         86.7337               0               0                1          12.6319
        377.286         11.3022         360.181               0               0                1          11.9706
        134.819         25.6909         94.6667               0               0                1          11.5115
        197.938         30.6426         150.386               0               0                1          21.3288
        459.594         6.96659         430.581               0               0                1           20.013
        1225.38               0         80.5002               0               0                1           7.6219
        251.312         50.8184         104.147               0               0                1          24.8895
        392.192         10.8479         378.629               0               0                1          8.67475
        190.285         20.9429         114.197               0               0                1           5.4263
        530.444         9.31942         517.471               0               0                1          12.5562
        208.625         44.9553         127.696               0               0                1          15.4351
        250.959         18.3182         228.551               0               0                1          23.2822
        238.554         11.2724          184.06               0               0                1          14.1757
        113.347         38.5062         55.2813               0               0                1          16.0316
        383.113         26.1565         296.273               0               0                1          6.11452
        192.899         18.6825          169.53               0               0                1          25.7263
         207.17         19.1597          160.71               0               0                1          13.7277
        292.789         9.75761         261.639               0               0                1          8.91905
        390.481          9.6289         331.989               0               0                1          15.3294
        350.757         16.1743         177.331               0               0                1          14.9707
        255.433          31.327         15.1622               0               0                1          6.27361
        239.557         21.6995         57.5791               0               0                1          22.8234
        126.478         45.3757         75.3906               0               0                1          12.7236
        168.091         18.0653         131.474               0               0                1          20.9431
        107.608         45.8663         5.88736               0               0                1          18.5987
         314.99         52.7554         111.004               0               0                1          32.1812
        259.322         12.3552         64.7956               0               0                1           21.044
        258.789         12.3042         65.7669               0               0                1          24.9959
        888.431         13.7141         194.274               0               0                1          14.3633
        173.923         28.0875         36.4204               0               0                1          5.18645
        199.062         13.1031         166.256               0               0                1          18.3591
        336.554         15.9438         111.029               0               0                1          15.5019
        387.927         13.6979         321.371               0               0                1          15.8717
        236.466         18.0445         208.184               0               0                1          27.7023
        295.499         11.3519         125.554               0               0                1          20.7729
        264.644         12.5321         229.792               0               0                1           13.916
        417.989         10.6806         398.699               0               0                1          13.8588
        162.427           29.44         103.932               0               0                1          14.1468
        191.677         28.4154         52.3181               0               0                1          33.2896
         459.14         17.9929         320.342               0               0                1          16.9156
        246.463          31.352         197.201               0               0                1          17.0582
        151.863         22.8044         60.8144               0               0                1          19.3809
         273.96         12.0821         238.897               0               0                1           11.618
        225.636         23.9536         174.151               0               0                1           19.669
         324.98         18.8869         182.411               0               0                1          27.2741
        396.581         15.4784         353.528               0               0                1          16.0125
        375.699         19.0064          352.83               0               0                1          6.49501
        194.897         20.4965         165.508               0               0                1           23.214
        343.887         18.0121         319.794               0               0                1          25.8196
        209.728         12.5989         110.608               0               0                1          5.06381
        241.842         14.7418         219.598               0               0                1          8.37523
        129.782         32.4921         88.5847               0               0                1          25.4997
        381.181          13.406          310.45               0               0                1          16.7173
        136.796         81.9749         20.7709               0               0                1          12.7975
        193.234         24.1629         17.0314               0               0                1          25.5434
        359.519         14.4046         244.758               0               0                1          9.42768
        355.973         12.4844         256.337               0               0                1          17.8532
        321.296          21.279         296.517               0               0                1          12.8715
         952.77         10.5267         494.473               0               0                1          3.08456
        1738.87         7.94305         123.547         1601.57               0                1          19.0871
        968.191         21.8262         279.745         663.971               0                1          21.8647
        523.226         8.64698         116.245               0               0                1          5.22504
        441.021         11.3388         339.102               0               0                1          10.2295
        215.721         16.8925         193.448               0               0                1          15.9497
        321.663         12.6575         255.825               0               0                1          21.4292
        359.283         26.6752         117.874               0               0                1          46.7115
        267.239         91.9949         33.9097               0               0                1            16.24
