         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        2478.19               0         231.374               0               0                1          21.2804
        212.843          11.934               0               0               0                1          20.8971
        206.228         45.0263               0               0               0                1          29.8369
        126.365          102.12               0               0               0                1          25.7901
        110.608         76.4517               0               0               0                1          21.7213
        151.456         30.9658               0               0               0                1          7.43392
        201.442         31.6296               0               0               0                1          3.28763
         334.73         12.4161               0               0               0                1          4.96148
        267.079         17.8569               0               0               0                1          23.3291
        145.931         63.5307               0               0               0                1           19.328
        111.578         32.3645               0               0               0                1           24.281
        94.9799         77.9531               0               0               0                1          27.1834
        227.347         13.7004         189.337               0               0                1          23.2646
        130.297         81.1638               0               0               0                1          6.03598
        167.069         76.0956               0               0               0                1           7.6194
         271.16         16.5888               0               0               0                1          50.6833
        217.514         21.0387               0               0               0                1          6.95492
        479.558         11.3356               0               0               0                1          14.7975
        119.948         34.5734               0               0               0                1          7.91028
        354.225          13.285               0               0               0                1          27.2026
        145.507         25.0864               0               0               0                1          36.2814
         94.487         88.3329               0               0               0                1          27.0804
        338.973         13.6702               0               0               0                1          6.32542
        174.506         34.0563               0               0               0                1          25.2673
        147.762          29.799               0               0               0                1          26.4781
        232.964         14.3352               0               0               0                1          21.0692
        474.682         16.8535               0               0               0                1          39.8863
        97.3507         34.5341               0               0               0                1          21.0157
        131.181          32.721               0               0               0                1          35.8346
        725.972         10.4203               0               0               0                1          22.7573
        134.474         88.7976               0               0               0                1          15.0494
        218.219         25.4981               0               0               0                1          16.2268
        123.615         23.4861               0               0               0                1           12.104
         298.72          58.364               0               0               0                1          25.3481
         106.54         97.8596               0               0               0                1          5.68475
        293.349         9.84507               0               0               0                1          15.2633
        240.198         16.1198               0               0               0                1          29.2659
        396.488         8.47114               0               0               0                1          15.0521
        408.044               0               0         179.114               0                0          113.307
        176.835         104.521               0               0               0                1          12.4671
        148.858         141.618               0               0               0                1          11.0385
        226.259         110.966               0               0               0                1          25.0466
        103.534         90.5626               0               0               0                1          11.8153
        152.734         143.131               0               0               0                1          16.9855
        224.891         47.7013               0               0               0                1          28.2843
        226.671         91.6725               0               0               0                1          20.5121
        220.439         17.8646               0               0               0                1          19.8091
        99.1109         45.0342               0               0               0                1           22.741
        146.685         30.2601               0               0               0                1          13.3951
        99.5731         87.8351               0               0               0                1           18.451
         138.63         31.8372               0               0               0                1          8.18635
        222.208         20.5686               0               0               0                1          75.2608
        101.245         95.0218               0               0               0                1          14.0344
        147.159         26.2286               0               0               0                1          10.2753
        67.1927         55.5281               0               0               0                1          20.7329
        251.467         231.022               0               0               0                1          29.0195
        233.081          32.049               0               0               0                1          13.8799
        325.362         17.4932               0               0               0                1          7.44197
         246.27         13.9676               0               0               0                1           4.8292
        240.823           22.36               0               0               0                1          29.9754
        123.522         112.239               0               0               0                1          19.7792
         272.08         58.7844               0               0               0                1          36.4491
        350.719         16.9348               0               0               0                1          14.2051
        124.374         106.562               0               0               0                1          9.38796
        122.408         52.6108               0               0               0                1          28.8077
        198.352         11.1224               0               0               0                1          8.16298
        72.4216         63.8619               0               0               0                1          5.72531
