         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        4425.87         675.117          3581.4               0               0                1
        3805.43         808.091         2837.44               0               0                1
        6546.45         503.288         5919.58               0               0                1
        8134.33         390.952         7638.01               0               0                1
        4454.17               0         3785.69               0               0                1
        7737.87         434.923         967.792         829.664               0                1
        8610.68               0         8272.43               0               0                1
        3008.32         1095.02         1676.84               0               0                1
        6808.33         503.682          6200.4               0               0                1
        6331.57         523.164          5686.4               0               0                1
        15254.9               0         5031.06               0               0                1
        9284.19         351.051         6203.53         2657.59               0                1
        4838.26         672.915         4008.73               0               0                1
        7421.91          417.82         6893.26               0               0                1
        2147.76         1533.59          342.38               0               0                1
        4260.09         712.031         3381.76               0               0                1
        4867.18             638         4080.25               0               0                1
         163893               0         745.451         15129.6               0                0
        4492.09         648.129         3685.99               0               0                1
        7890.98         372.938         7395.16               0               0                1
        6230.19         492.539         5625.85               0               0                1
        3414.33               0         2665.08               0               0                1
        2636.98         1355.69          1005.5               0               0                1
        4655.92         650.113         3843.72               0               0                1
        13369.2         293.473         4316.46         8692.96               0                1
        6792.39         465.985          6201.3               0               0                1
        6023.82         470.971         5411.42               0               0                1
        20776.8         165.449         2506.75         18060.5               0                1
         413089               0         262.774               0               0                0
        7090.39               0          6634.5               0               0                1
        3133.77         923.226         1997.64               0               0                1
        3923.12         804.872         2936.79               0               0                1
        2622.83         1279.41          1074.4               0               0                1
        3966.21         694.946         3124.63               0               0                1
        4171.99         714.823         3293.74               0               0                1
        8058.92         468.006         7483.44               0               0                1
        4942.25         714.016         4063.23               0               0                1
        4745.51         684.006         3907.01               0               0                1
        6990.05         444.765         6450.25               0               0                1
        2955.85         979.276          1782.2               0               0                1
        12321.7         269.155         3998.29         7985.98               0                1
        6031.42          544.64         5350.15               0               0                1
         2479.1         1386.25         828.218               0               0                1
        2538.55         1145.26         1190.04               0               0                1
        2373.71         1737.06         350.949               0               0                1
         2929.7               0         2087.22               0               0                1
         8362.4         370.319         7875.11               0               0                1
        10964.8         320.327         4746.77         5828.61               0                1
        5730.12         532.708         5057.83               0               0                1
        3382.01         867.168         2330.64               0               0                1
        4615.34         660.524         3829.24               0               0                1
        3811.94         761.844         2875.15               0               0                1
          10448          328.14         986.282         6534.88               0                1
        5731.68               0         5261.67               0               0                1
        3040.12          961.19         1868.75               0               0                1
         4135.5         701.877         3279.39               0               0                1
        9030.48         376.809         7749.57         806.264               0                1
         3150.3         947.509          2015.2               0               0                1
         2556.4         1346.85         963.522               0               0                1
        2099.58               0         804.998               0               0                1
        6164.57          323.97         5567.33               0               0                1
         8721.6         404.281         8218.02               0               0                1
        3468.75         967.205         2316.09               0               0                1
        3249.07         1046.58         1990.81               0               0                1
        9205.76         360.123         6446.73         2311.63               0                1
        3668.66         826.584         2663.66               0               0                1
        10189.9         321.686         5452.03         4307.28               0                1
