         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        5787.09         524.158         5118.67               0               0                1
        12174.6               0         4345.01          7527.6               0                1
        14833.1         263.065         3690.51         10803.6               0                1
        3280.83         901.179         2183.68               0               0                1
        31485.4               0          1865.7         29502.7               0                1
        7036.05          455.95         6475.55               0               0                1
         120636               0         2115.94               0               0                0
        2092.23          1592.2         245.767               0               0                1
        5532.12         560.411         4847.56               0               0                1
        4441.85         786.426         3477.97               0               0                1
        61637.9         101.064         1278.75         34823.2         4408.98                1
        3827.91         715.134         2937.25               0               0                1
        5921.13         582.534         5231.32               0               0                1
        5042.87         688.315         4191.59               0               0                1
        6664.92         533.975          6030.4               0               0                1
        3373.99         972.133         2181.44               0               0                1
        9602.02         316.574         6457.55         2751.28               0                1
        1918.26               0         372.085               0               0                1
        2208.68               0         1010.09               0               0                1
        6718.35               0         6344.81               0               0                1
        4044.19         690.157         3169.69               0               0                1
        3585.83         805.738         2596.41               0               0                1
         7008.7         430.437         6473.57               0               0                1
        4724.69         631.966         3959.72               0               0                1
        2962.02         998.816         1748.06               0               0                1
        3443.49         874.978         2378.92               0               0                1
        4230.03         731.937         3329.39               0               0                1
        6281.23         132.268         5793.27               0               0                1
         3746.1         745.602          2811.4               0               0                1
        5035.42         602.655         4258.51               0               0                1
        3759.78         741.256         2821.25               0               0                1
          17405         246.831          2838.9         14267.5               0                1
        10811.2         336.149            1979         6434.84               0                1
        3868.22         691.258         3034.07               0               0                1
        2811.73         1075.21         1533.17               0               0                1
          13566         321.869         4193.68         8958.14               0                1
        4265.69         694.527         3426.55               0               0                1
        3577.15         896.044         2474.18               0               0                1
        8492.92         400.277         2634.75         875.211               0                1
        3442.32         845.897         2385.99               0               0                1
        6703.67         435.733         6165.79               0               0                1
        6500.07         479.272         5883.83               0               0                1
        4735.94         703.701          3867.8               0               0                1
         2418.6          1385.3         772.745               0               0                1
        5097.81               0          4464.9               0               0                1
        6934.84         432.706         2083.97               0               0                1
        2252.54               0         936.304               0               0                1
        3127.12         935.219         1974.58               0               0                1
        3053.86         926.331         1928.46               0               0                1
        3618.35         750.015         2692.27               0               0                1
        1868.39               0         200.149               0               0                1
          10002         320.601         5708.58         3904.92               0                1
        9945.11         317.843         6614.22         2918.76               0                1
        9454.72         365.861         7052.12         1935.41               0                1
        3870.66         735.869         2961.58               0               0                1
        3418.03         894.114         2357.41               0               0                1
        2993.14         968.573         1810.63               0               0                1
        8107.84         474.987         7540.84               0               0                1
        11750.6               0         4813.81         6644.61               0                1
        8144.31         471.678         7581.85               0               0                1
        2819.54               0          1820.2               0               0                1
        2238.29         1509.64          480.81               0               0                1
