         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        343.344         14.8709         326.138               0               0                1
        210.877         16.7893         188.977               0               0                1
        172.213          30.375         137.642               0               0                1
        169.617         62.2306         104.214               0               0                1
        102.727               0         36.9194               0               0                1
        157.616               0         67.0627               0               0                1
        404.056         34.6004          362.98               0               0                1
        240.389         25.9053         199.963               0               0                1
        222.378               0         208.164               0               0                1
        160.936         20.4321         132.309               0               0                1
        124.531               0          60.175               0               0                1
        292.196         182.276         96.4695               0               0                1
         730.66         9.25024          175.09         543.323               0                1
        248.795         11.1051          235.51               0               0                1
        486.321         12.6775         227.172               0               0                1
        192.175         27.3751         89.5511               0               0                1
        620.569            8.18         9.03374               0               0                1
        1313.79         10.1351         710.328         336.901               0                1
        403.364               0         390.045               0               0                1
        242.243         27.3903         210.546               0               0                1
        316.439         28.6389         30.1404               0               0                1
        408.023               0         397.103               0               0                1
        498.923               0         400.406               0               0                1
        283.392          14.175         266.409               0               0                1
        334.842           10.88         305.518               0               0                1
        185.457         15.8224         129.274               0               0                1
        249.508         30.2668         212.228               0               0                1
         396.31         9.88564         353.862               0               0                1
         183.21         50.0466         129.641               0               0                1
        154.953               0         134.698               0               0                1
          369.7         11.9558         341.942               0               0                1
        407.755         19.2326         244.893               0               0                1
        277.263         13.3858         260.065               0               0                1
        199.175               0         183.684               0               0                1
        332.586         25.2836         303.373               0               0                1
        107.729               0         8.51497               0               0                1
        223.202         23.7525         194.933               0               0                1
        343.407         14.8795         325.813               0               0                1
        166.402               0         140.667               0               0                1
        469.804               0         459.394               0               0                1
        181.562         70.5687         107.512               0               0                1
        333.553               0         319.792               0               0                1
        212.644         52.7083         141.652               0               0                1
        548.536          11.418         531.793               0               0                1
        272.397               0          257.82               0               0                1
        409.545         37.7205         169.709         66.6492               0                1
        568.116         8.24954         557.185               0               0                1
        311.651               0         234.814               0               0                1
        216.115         24.7903         187.442               0               0                1
        340.517               0         297.664               0               0                1
         153.32         26.6066         122.339               0               0                1
        140.113               0         30.7943               0               0                1
        207.791         91.7766         106.947               0               0                1
        478.383         68.9558         44.7307               0               0                1
        341.621         20.4781           261.8               0               0                1
          115.9               0         65.2299               0               0                1
        512.631               0         504.449               0               0                1
        484.318         13.9973         467.604               0               0                1
        173.463         31.4195         127.963               0               0                1
        138.094         35.2514         38.2365               0               0                1
        276.225         25.5085         245.699               0               0                1
         169.85         2.96883         153.167               0               0                1
        224.613               0         24.2908               0               0                1
        320.723         15.7525         296.217               0               0                1
        521.479         16.0973         503.963               0               0                1
        301.337               0         131.741               0               0                1
        215.183         34.1554         116.921               0               0                1
        192.781         28.6952         117.693               0               0                1
