         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        2229.25         1404.09         573.688               0               0                1
        6410.19          462.23         5813.21               0               0                1
        6402.87         533.312         5749.93               0               0                1
        7287.94         436.548         6766.85               0               0                1
        2596.72         1253.37         1099.33               0               0                1
        8403.03         395.895         7897.44               0               0                1
        2924.07         1018.14         1695.21               0               0                1
        3144.33               0         2316.21               0               0                1
        6777.14               0         6369.34               0               0                1
        7276.28         438.143         6714.55               0               0                1
         2033.4               0         534.526               0               0                1
        6081.82          533.64         5428.48               0               0                1
        3287.15         899.174         2194.56               0               0                1
        4073.88         762.057         3101.99               0               0                1
        5550.92               0         5020.19               0               0                1
         3681.6         799.478         2712.38               0               0                1
        10542.7         326.517         5195.27         4954.61               0                1
        2832.32         1102.18         1505.14               0               0                1
        7270.28         386.702         6795.71               0               0                1
        3319.28         905.482         2219.92               0               0                1
        7359.51         433.462         6814.22               0               0                1
         3830.1         824.595         2850.41               0               0                1
        12800.8         270.641         4311.71         8139.56               0                1
        6232.17         489.408         5616.23               0               0                1
        22335.8               0         2277.28         19899.3               0                1
        2605.34         1215.95         1147.32               0               0                1
        2859.32               0         1932.21               0               0                1
        2920.21         1044.22         1644.35               0               0                1
         6587.1               0         6116.71               0               0                1
        20459.2         176.189         2458.93         17779.3               0                1
        7831.49         472.107         7268.53               0               0                1
        9110.88         352.254            8100         575.879               0                1
        9437.17         352.895         6249.32         2762.28               0                1
        4440.01         640.815         3648.13               0               0                1
        7429.42         430.016         6908.68               0               0                1
        3688.77               0         2898.11               0               0                1
        5849.66         561.743         5151.76               0               0                1
        4011.54         793.217         3019.66               0               0                1
        6321.54         528.852         5691.15               0               0                1
        2933.59         949.869         1797.37               0               0                1
        5495.98          593.93         4766.77               0               0                1
        3754.27         810.874          2763.6               0               0                1
        11002.1          296.25         4997.39         5623.18               0                1
        3312.35         892.882         2231.49               0               0                1
        18890.1         224.565         767.373         16422.2               0                1
        5196.54         582.163         4467.83               0               0                1
         3000.4          1046.5          1737.4               0               0                1
        5074.57         639.719         4299.08               0               0                1
        6906.88               0         6434.51               0               0                1
        32869.2         123.895          1244.7         31075.4               0                1
        2810.86         1012.55         1598.99               0               0                1
        2429.93         1283.88         928.264               0               0                1
        11022.8               0         4506.11         6228.35               0                1
        4170.03         793.445          566.96               0               0                1
        2820.16         1002.63         1609.55               0               0                1
        7213.68         438.195          6661.9               0               0                1
        4696.87         660.129         3882.83               0               0                1
        2451.59         1365.23         823.197               0               0                1
         181014               0          452.65         16346.1         1026.19                1
        21451.6         212.484         2080.93         18752.8               0                1
        4305.58               0         3754.75               0               0                1
        4989.49          610.19         4249.16               0               0                1
        7419.72         397.328         6909.11               0               0                1
          13347         232.326         3774.95         9284.82               0                1
        2855.21         976.851         1658.77               0               0                1
        8836.09         362.193         7564.19         800.176               0                1
        3919.99         805.673         2925.83               0               0                1
        3830.77         791.157         2882.99               0               0                1
         3627.5               0         2821.15               0               0                1
        4133.71         747.714         3228.75               0               0                1
