         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        228.884         79.8229         51.6972               0               0                1
         222.74         22.7573         194.671               0               0                1
        277.158         16.5704         161.119               0               0                1
        114.915               0         95.4217               0               0                1
         225.15               0         210.199               0               0                1
        151.161               0         131.366               0               0                1
        601.856               0          469.22         123.314               0                1
        219.179         37.2943         176.926               0               0                1
        209.215               0         142.983               0               0                1
        250.321         25.4385         199.752               0               0                1
         214.77         21.0719         190.056               0               0                1
        293.515         12.8047         77.5002               0               0                1
        136.881         40.0383          87.327               0               0                1
        293.958         19.2779         254.538               0               0                1
        86.9458               0         30.6777               0               0                1
        90.8699               0         1.19039         2.57651               0                1
         138.88               0         71.7041               0               0                1
        266.327         16.1836         242.476               0               0                1
        222.621         28.3055         9.10488               0               0                1
        383.547         11.2758         368.799               0               0                1
        257.122               0         116.183               0               0                1
        258.188         33.2452          209.13               0               0                1
        130.176         77.7932         42.3666               0               0                1
        322.554          11.376         107.109         21.3206               0                1
        205.081          20.207         179.545               0               0                1
        422.979         18.6081         401.762               0               0                1
        288.296               0         245.171               0               0                1
        182.908         43.9534         133.952               0               0                1
        563.193               0         545.771               0               0                1
        436.754         10.8595         423.236               0               0                1
        445.284         10.4278         432.253               0               0                1
        121.777               0         92.5671               0               0                1
        198.967         32.5839         153.466               0               0                1
        400.577         13.3886         383.854               0               0                1
        237.481         111.127         114.209               0               0                1
        510.377               0         246.568         12.9739               0                1
        164.505               0          31.626               0               0                1
        316.861         13.3559         298.308               0               0                1
        129.144         43.7072         74.8217               0               0                1
         377.93         12.9716         361.265               0               0                1
        455.608         11.7065         440.784               0               0                1
        233.052         19.4026         140.639               0               0                1
         226.41               0         92.6141               0               0                1
        400.359               0         257.579          5.3258               0                1
        526.415         14.4034         341.664               0               0                1
         177.09               0         157.852               0               0                1
        616.923               0         250.522         357.506               0                1
        163.114               0         141.452               0               0                1
        294.509         24.7445         265.503               0               0                1
         201.25               0         187.378               0               0                1
        161.367         21.4891         44.4792               0               0                1
        248.888         16.1033         23.4859               0               0                1
        1215.88         10.4429         192.905         682.781               0                1
        128.711         49.3292         73.3448               0               0                1
        189.444               0         165.858               0               0                1
        285.458         18.0746         245.734               0               0                1
        199.428         107.672         57.0552               0               0                1
         121.25         35.9341         79.0417               0               0                1
        90.6511               0         57.9298               0               0                1
        142.947         85.5202         11.8399               0               0                1
        92.8278         57.9517         3.57907               0               0                1
         155.04               0         125.964               0               0                1
         518.65         13.2893         245.432               0               0                1
        212.503               0         160.709               0               0                1
        253.167         17.6297         233.565               0               0                1
        203.069               0         2.64661               0               0                1
        321.356         130.271         172.087               0               0                1
        316.231         16.9396         293.759               0               0                1
         142.29         73.9602         24.4443               0               0                1
        508.388         24.1778         479.829               0               0                1
        202.285         17.7236         180.346               0               0                1
        336.661               0         174.151               0               0                1
        234.362         34.4907         78.5463               0               0                1
        94.0887               0         63.5622               0               0                1
        439.111         14.2555         238.068         9.61883               0                1
        191.035         46.8399         134.435               0               0                1
         120.01         31.5881         28.4709               0               0                1
         104.35               0         71.1985               0               0                1
        416.652               0         54.4075         182.341               0                1
        319.227               0         228.423               0               0                1
        457.028         46.7736         116.268               0               0                1
        138.235         41.2326          93.017               0               0                1
        99.5205               0           42.58               0               0                1
        224.716         11.5089         209.471               0               0                1
        91.2997               0         25.1054               0               0                1
        194.351         19.8483         169.958               0               0                1
        128.868         69.7072         42.2763               0               0                1
        406.399         9.48416         394.971               0               0                1
         284.31         33.3711         235.185               0               0                1
        144.336               0         122.955               0               0                1
        255.595               0         191.835               0               0                1
        109.149         32.0839         69.8228               0               0                1
        431.174         51.0376         15.5405               0               0                1
        268.474         21.1884         234.191               0               0                1
        464.159          13.895         338.659               0               0                1
        276.042         15.4942         255.509               0               0                1
        330.556         35.7068         291.384               0               0                1
        214.243               0         128.086               0               0                1
        371.163         33.4147         42.4436         142.588               0                1
        117.048               0         99.7839               0               0                1
        479.574         12.5991         335.782               0               0                1
        242.511         18.1689         220.751               0               0                1
        170.342         28.9921         133.803               0               0                1
        274.567               0         261.134               0               0                1
        154.646               0         134.342               0               0                1
        386.888         17.7486          51.058               0               0                1
        450.511         20.6413         263.459         12.1262               0                1
        255.942          18.983         1.34039         18.2808               0                1
        233.346               0         24.7766               0               0                1
        155.937         31.6836          90.543               0               0                1
        744.317         15.3567         321.595         137.178               0                1
        430.229               0          160.28               0               0                1
        132.287               0         97.2325               0               0                1
        116.677         85.0706         27.9027               0               0                1
         516.32         17.3305         496.299               0               0                1
        237.145          25.015         208.265               0               0                1
        90.2648               0         25.1179               0               0                1
        281.865         36.6685         213.028               0               0                1
        331.165         22.3224         304.339               0               0                1
         115.74               0         92.0756               0               0                1
        79.3744               0         45.4297               0               0                1
        152.285               0         49.1135               0               0                1
        332.527          10.751         35.7476          197.57               0                1
        626.446         13.1071         54.1228               0               0                1
        274.618         17.4484         253.125               0               0                1
         292.74         33.3945         248.922               0               0                1
        303.728         28.0347         128.515               0               0                1
        280.662         20.3088         254.734               0               0                1
        205.139         34.5952         120.732               0               0                1
        280.739         16.8936         258.454               0               0                1
        337.574         19.3632         102.551               0               0                1
        250.957         25.0173         222.835               0               0                1
        280.522               0           77.63               0               0                1
        210.755         25.1884         181.454               0               0                1
        915.501         10.5583         381.137         520.784               0                1
        578.059         9.43066         564.065               0               0                1
        394.699               0         386.848               0               0                1
        207.271         30.1677         172.685               0               0                1
        452.018          31.532         377.383               0               0                1
        253.898         12.6809         237.781               0               0                1
        148.499               0         130.396               0               0                1
        101.275               0         78.0563               0               0                1
        195.767         24.9168          163.22               0               0                1
        156.199               0         19.9198               0               0                1
        198.533         98.4759         15.8198               0               0                1
        438.353         21.4602         347.513         44.0892               0                1
        286.961         14.8779         268.836               0               0                1
        228.668         11.6741         83.6322               0               0                1
        359.691          18.227         337.238               0               0                1
        185.885         106.403          26.586               0               0                1
        183.776               0         73.6058               0               0                1
        332.722         21.1202         298.909               0               0                1
        186.802         47.2143         33.2046               0               0                1
        100.065               0         77.5852               0               0                1
        543.185               0         140.572               0               0                1
        112.911               0         86.7624               0               0                1
        136.281               0         118.561               0               0                1
        83.8989               0         29.3257               0               0                1
        275.252         21.8552         249.832               0               0                1
        321.121         26.5904          289.79               0               0                1
        260.857         60.3009         173.114               0               0                1
        147.684         55.3558          57.735               0               0                1
        532.392         16.4624         513.456               0               0                1
        499.202               0         489.556               0               0                1
        177.552         21.8567         113.493               0               0                1
        182.363         89.0994         50.7261               0               0                1
        234.692         12.3756         217.246               0               0                1
        112.612               0         82.3128               0               0                1
