         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        78.4793               0         31.9279               0               0                1
        166.348               0         111.261               0               0                1
        202.686               0         159.921               0               0                1
        476.871         25.7276         446.887               0               0                1
        420.672         16.3124         282.161               0               0                1
         356.33          15.347         336.629               0               0                1
        285.604               0         244.523               0               0                1
        147.194         28.8024         114.292               0               0                1
        379.285         36.3767         97.3306               0               0                1
         170.11               0         143.448               0               0                1
        2222.61         12.3848         196.853         2010.37               0                1
        173.897         16.9246          151.24               0               0                1
        1006.82               0         186.023         815.287               0                1
         115.67               0         84.9756               0               0                1
        661.083         26.7599         226.765         110.181               0                1
        329.287               0         315.038               0               0                1
         191.86               0          161.43               0               0                1
        354.582         15.5048         334.805               0               0                1
        163.174         25.2877         127.035               0               0                1
        210.972         30.7269         65.6791               0               0                1
        163.627         38.3253         119.969               0               0                1
        233.747         19.7304         209.636               0               0                1
        205.638               0         192.103               0               0                1
        114.638               0         45.6457               0               0                1
        331.987               0         317.457               0               0                1
        176.261               0         149.571               0               0                1
        191.752               0         94.9998               0               0                1
        251.191         31.1162         216.322               0               0                1
        241.215         23.6529         214.662               0               0                1
        568.089         12.3088         553.877               0               0                1
        488.697         32.0056         184.271               0               0                1
        119.293               0         81.7183               0               0                1
        134.219         24.3107         103.327               0               0                1
        114.153         34.3197          69.565               0               0                1
        432.288         11.3435         416.905               0               0                1
        329.405         12.0473         312.894               0               0                1
        246.513          100.99         69.7005               0               0                1
         559.77         9.47542         240.593         307.053               0                1
         159.17               0         137.054               0               0                1
        342.471         26.2166         312.348               0               0                1
        1638.16               0          213.16         127.687               0                1
        231.907               0         187.239               0               0                1
        245.346         18.7525         223.392               0               0                1
        209.323          27.901         179.342               0               0                1
        214.012         27.5504         173.423               0               0                1
         196.95               0         184.531               0               0                1
        241.095               0         226.468               0               0                1
        134.777         105.587         21.2214               0               0                1
        209.718         15.2882         190.026               0               0                1
        485.823         17.1431         465.596               0               0                1
        340.623         20.9238         174.933         5.39103               0                1
        270.716               0         256.314               0               0                1
        72.4489               0         25.3822               0               0                1
        288.946               0         279.919               0               0                1
        160.184         34.7705         49.1703               0               0                1
        165.005         24.8539         132.651               0               0                1
        126.635         29.2061         80.8242               0               0                1
        344.149         32.3841         309.319               0               0                1
        156.343         21.9176         15.0739               0               0                1
        336.926         11.0296          323.52               0               0                1
        262.509               0         225.126               0               0                1
        137.532               0         103.042               0               0                1
        226.575         35.9712         77.5691               0               0                1
        417.549         16.2838         396.215               0               0                1
        92.6724               0         60.1742               0               0                1
        220.419               0         29.0695               0               0                1
         426.37         12.3189         404.594               0               0                1
        235.439               0         221.461               0               0                1
        214.466         53.7396         122.244               0               0                1
        171.012         37.1651         84.1505               0               0                1
        362.139               0          349.01               0               0                1
        209.946         65.1889         140.785               0               0                1
        120.197               0         54.7744               0               0                1
        379.876         11.0527         365.883               0               0                1
        473.229         7.29885         459.817               0               0                1
        282.103         29.5011         224.799               0               0                1
        453.557         19.8436         430.292               0               0                1
        177.006               0         161.957               0               0                1
         539.98         17.3523         519.418               0               0                1
        233.612               0         218.689               0               0                1
        294.057         25.7956         232.652               0               0                1
        481.694         12.1238         89.6154         20.0957               0                1
        157.655         34.4125         101.165               0               0                1
        1193.04         5.48077         242.781         571.111               0                1
        107.555               0         57.7711               0               0                1
         411.23         11.2707         395.469               0               0                1
        190.323          25.938         37.5313               0               0                1
        317.277               0         297.243               0               0                1
        548.331               0         525.635         12.7731               0                1
        689.548               0         518.851         36.7413               0                1
        383.101         101.188          280.39               0               0                1
         352.53               0         129.058               0               0                1
        254.319         17.5706          234.63               0               0                1
        171.439               0         46.9978               0               0                1
        116.464               0         70.8546               0               0                1
        356.722         23.9284         7.24241         39.8467               0                1
        337.629               0         47.6259               0               0                1
        96.7934               0         47.4663               0               0                1
         397.64         19.7528         371.936               0               0                1
        551.491         9.96519         205.156         333.466               0                1
        186.603         22.3013         160.466               0               0                1
        240.086               0         8.90475               0               0                1
        152.364               0         45.8209               0               0                1
        85.4926               0         32.2542               0               0                1
        174.318         33.4599         136.544               0               0                1
        160.145               0         54.3803               0               0                1
        179.903         26.6558         147.344               0               0                1
        663.429         9.46288         651.851               0               0                1
        234.937               0         194.791               0               0                1
        271.354         19.8538         88.7849               0               0                1
        171.797         26.2449          52.868               0               0                1
        160.733         37.5908         118.548               0               0                1
        266.718         21.0572         17.1203               0               0                1
        312.207          28.295         211.889               0               0                1
        256.508               0         245.365               0               0                1
        203.313               0         181.066               0               0                1
        330.685         18.5667         289.785         20.6252               0                1
        370.039               0         353.627               0               0                1
        261.392         18.1647         208.293               0               0                1
        243.512         27.3095         209.966               0               0                1
        139.164               0         109.229               0               0                1
        394.637         23.0763         368.586               0               0                1
        427.337         11.0307         411.801               0               0                1
        222.637               0         201.533               0               0                1
        179.114         66.5785         28.7224               0               0                1
        233.318               0         217.601               0               0                1
        241.975         60.3439         10.6354               0               0                1
        263.426         35.0412         220.731               0               0                1
        160.611         107.719          6.6811               0               0                1
        124.153               0         96.1378               0               0                1
        361.959         14.7134         340.214               0               0                1
        105.196               0         78.8093               0               0                1
        669.017         12.0953         312.641               0               0                1
        155.759         22.3196         127.275               0               0                1
        328.493          21.496          35.626               0               0                1
        214.507               0          198.31               0               0                1
         372.49          19.227         157.203               0               0                1
        837.515         8.78182         827.822               0               0                1
         170.42         43.0498         121.818               0               0                1
        154.235               0         119.191               0               0                1
        200.687           15.87         177.214               0               0                1
        104.845               0         55.2856               0               0                1
        780.965          8.8373         20.6786               0               0                1
        80.8148               0         27.1387               0               0                1
        152.527         24.5794         121.651               0               0                1
        419.281         16.7537         399.367               0               0                1
        198.461               0         9.96392               0               0                1
        134.259               0         109.889               0               0                1
        106.361               0         71.6304               0               0                1
        155.011          32.269         117.941               0               0                1
        533.686          15.208         292.805          224.54               0                1
        259.563         15.2641         239.395               0               0                1
            243         24.6252         213.257               0               0                1
        186.473               0         170.435               0               0                1
        150.409               0          74.878               0               0                1
        168.388         25.7953         132.454               0               0                1
        115.332               0         80.1573               0               0                1
        211.815         20.4289         187.787               0               0                1
        451.406          9.6692         440.697               0               0                1
        212.421         59.8557         148.313               0               0                1
        224.622         19.4197         201.416               0               0                1
        137.961               0         43.8817               0               0                1
        240.271               0         227.082               0               0                1
        285.095               0         41.7728               0               0                1
         171.27               0         149.579               0               0                1
        404.704         12.0723         389.787               0               0                1
        247.522          34.948         190.184               0               0                1
        108.532               0         80.6096               0               0                1
        135.285               0         54.1576               0               0                1
        423.418               0         414.174               0               0                1
        254.481         24.6297         224.961               0               0                1
        563.173         17.7238         542.529               0               0                1
        203.076         64.4187         88.6251               0               0                1
         124.43         29.3963         13.1454               0               0                1
        355.639         16.7079         336.431               0               0                1
         123.91         31.4984         87.1009               0               0                1
         149.99               0         104.172               0               0                1
        170.929               0         82.3936               0               0                1
        200.671         24.8298         164.959               0               0                1
        302.034         17.8929         281.582               0               0                1
        282.829               0         23.1188               0               0                1
        362.202         27.9247         169.702               0               0                1
        140.659               0         120.307               0               0                1
        348.172               0         269.794               0               0                1
        178.864               0         166.186               0               0                1
        188.045         29.9806         149.108               0               0                1
        225.664         15.7173         198.072               0               0                1
        542.869         10.9377         327.137         6.67851               0                1
        200.393               0         175.891               0               0                1
        154.007         33.4628         116.163               0               0                1
        335.985         12.9062         292.009         26.1458               0                1
        227.638               0          207.28               0               0                1
        134.637         41.2584         73.2868               0               0                1
        115.089               0         3.39985               0               0                1
        307.459         30.4982         273.136               0               0                1
        300.393          22.796         233.717               0               0                1
        377.123         16.8163          356.67               0               0                1
        307.529               0         296.125               0               0                1
         409.06         26.9731         309.705               0               0                1
        263.267               0         250.527               0               0                1
        329.301               0         318.462               0               0                1
        362.639         13.4175         347.154               0               0                1
        440.152               0         427.269               0               0                1
        235.346         18.5016          214.48               0               0                1
        369.013               0         345.888               0               0                1
        497.356         12.8493         434.261               0               0                1
        940.163         10.0307         228.223               0               0                1
        113.371         54.7584         52.5593               0               0                1
        173.489         43.5818         124.627               0               0                1
        250.868               0         69.7209               0               0                1
        429.601           17.21         25.4357               0               0                1
        190.569         84.9562          30.432               0               0                1
        340.294         13.9781         322.561               0               0                1
        177.809         19.2008         153.111               0               0                1
        135.884               0         27.6238               0               0                1
        414.982          15.345         394.299               0               0                1
        460.024         13.6976         439.459               0               0                1
        251.523               0         130.353               0               0                1
        203.334         23.8559         175.827               0               0                1
        289.988         16.8364          267.43               0               0                1
        116.499               0         71.6871               0               0                1
        206.853         27.3261         174.891               0               0                1
        159.892               0         134.214               0               0                1
        373.788         20.1539          209.93               0               0                1
        262.998         20.8168         240.599               0               0                1
        336.922               0          325.62               0               0                1
         151.09         72.7411         56.3137               0               0                1
        496.651               0         486.662               0               0                1
        306.893               0         295.391               0               0                1
        393.539         9.33769         380.684               0               0                1
        186.548         20.3141         157.854               0               0                1
        1139.01         11.5623         171.501         306.769               0                1
        194.058               0          47.667               0               0                1
        178.394           51.77         74.0525               0               0                1
        244.844         13.6498         224.861               0               0                1
        429.619         12.9235         413.724               0               0                1
        372.417               0         360.196               0               0                1
        309.565         8.08262         299.209               0               0                1
        267.291         18.4802         245.946               0               0                1
        397.593         13.4372         378.603               0               0                1
        164.485         32.9466          121.55               0               0                1
