         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        350.973         13.6365         284.638               0               0                1          7.21744
        177.156         23.3189         121.894               0               0                1          11.7927
        526.832         50.2667         473.455               0               0                1          13.3637
        483.688         10.4578         418.407               0               0                1          24.3719
        190.171         18.9471         131.287               0               0                1          20.6405
        210.623         14.9586         184.422               0               0                1          15.2436
        191.338         15.8839         168.578               0               0                1          13.6942
        350.419         21.1091         304.444               0               0                1          11.7424
        422.664         22.2537         103.844               0               0                1          12.9466
        2026.44         10.6725         156.215         1855.27               0                1          4.41449
        198.103         18.9486         174.132               0               0                1          25.6241
        3100.17         9.48499          156.57               0               0                1          11.4319
        137.589         43.6025         73.5327               0               0                1          16.5714
         132.38         21.7352         16.2186               0               0                1          22.3494
        730.151         15.0297         56.9408               0               0                1          23.3403
         173.91         24.9852         112.577               0               0                1          12.9008
        134.952         28.5675         73.9678               0               0                1          14.1352
        501.484         7.42939         219.387         241.402               0                1          12.6903
        354.184         66.1168         243.506               0               0                1          19.1018
         281.99         8.75284         53.0415               0               0                1          16.5482
        139.866         27.6909         31.8683               0               0                1          8.50448
        288.946         13.6823         195.961               0               0                1          67.2214
        824.825               0         231.308         549.703               0                1          5.36495
         128.25         42.2198         75.5298               0               0                1          8.20885
        232.646         27.1537         196.197               0               0                1          24.3894
        154.254         21.4807         115.041               0               0                1          13.5489
        1219.24         33.7463          225.35               0               0                1          41.2154
        385.426         17.8341         318.026               0               0                1          6.64433
        945.742         7.35943         161.168         772.515               0                1          1.76345
        218.729         13.1126         142.427               0               0                1          24.4464
        352.011         13.3202         258.062               0               0                1          11.7792
        278.103         12.7741         246.296               0               0                1          25.1009
        3585.12         8.49831         142.311         3431.19               0                1          5.48044
        224.367         11.6995         205.633               0               0                1          16.8546
        1106.21         9.64467         204.423         885.536               0                1          16.4116
         360.71         7.20456         265.222               0               0                1          20.1044
        326.948         15.9041         306.373               0               0                1           23.997
        300.624         16.1668         281.314               0               0                1          21.5872
        1213.53               0         271.216         566.316               0                1          22.3876
        429.445         13.4408         330.849               0               0                1          3.60226
        881.627         7.57238         252.015         619.091               0                1          8.59294
        347.099         10.3976          182.09               0               0                1          23.5782
        165.853         63.0597         77.8784               0               0                1          11.0151
        141.646         34.5302         86.4548               0               0                1          31.2673
         2166.1         9.64853         233.269         177.022               0                1          21.7815
        198.356         19.4029         128.941               0               0                1          25.2091
        155.061         18.8192         133.772               0               0                1          27.6182
        217.489         31.1998         160.397               0               0                1          5.77147
        390.001         21.6352         63.9417               0               0                1          19.0807
        265.911         19.3858         216.152               0               0                1          30.9343
        246.761         18.0748         210.139               0               0                1          18.2686
        959.835         23.6181         407.358               0               0                1           28.502
        153.021         22.3827           121.9               0               0                1          2.19928
        1942.48         13.4365         146.477         1718.85               0                1          8.67252
        668.197          25.085         135.714               0               0                1          27.6157
        217.096          24.089         155.064               0               0                1          17.9062
         456.82         7.19756         252.776         193.852               0                1          17.6156
