         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
         117.97         44.7145               0               0               0                1          10.8286
         176.92         20.9854         144.858               0               0                1          15.9274
        176.189         15.1864         151.782               0               0                1          21.0385
         283.75         16.8839               0               0               0                1           7.6586
        135.914         74.1877               0               0               0                1          12.9137
        435.591         16.1087         45.9125               0               0                1          9.68856
        87.7957          67.607               0               0               0                1          17.5377
        171.771          69.789               0               0               0                1          31.0506
        334.922         47.1864               0               0               0                1          32.7213
        117.577         103.749               0               0               0                1          11.5028
        139.576         36.5809               0               0               0                1          15.8849
        181.478         31.7023               0               0               0                1           20.184
        178.424         76.3436               0               0               0                1          6.67753
        130.747         34.6679               0               0               0                1           5.5744
        153.383         97.9764               0               0               0                1           21.991
        118.075         79.2352               0               0               0                1           40.632
         519.63         7.32894               0               0               0                1          18.6115
        199.905         31.2577               0               0               0                1          27.3698
        146.073          20.356          111.91               0               0                1          13.5117
        86.5088         69.7301               0               0               0                1          9.90438
        528.225         12.9813               0               0               0                1          22.9511
        173.958         69.8341               0               0               0                1          11.3825
         95.007         59.2104               0               0               0                1          13.5459
        68.4978         21.8041               0               0               0                1          7.77138
        155.159         113.322               0               0               0                1          19.9242
        165.375          39.692               0               0               0                1          9.78172
        408.589         12.9401               0               0               0                1          12.1419
        173.947         22.5021               0               0               0                1          21.2556
        720.159         11.8253               0               0               0                1          23.2189
        76.0658         62.6945               0               0               0                1          9.97595
         590.67           41.38               0               0               0                1          40.4885
        187.559         4.67012               0               0               0                1          36.2252
        172.147         66.9473               0               0               0                1          8.64776
        234.772         88.8595               0               0               0                1          35.1963
        255.268         22.0303               0               0               0                1          19.9858
        509.036         10.4062               0               0               0                1          9.68402
        98.8072         78.5725               0               0               0                1          25.1161
        380.544         15.4654               0               0               0                1          24.9146
        282.996          17.263               0               0               0                1           10.869
         62.454         51.5893               0               0               0                1          23.4414
        234.299         118.368               0               0               0                1          14.3012
        240.657         14.6914         151.817               0               0                1          48.9132
        153.975         32.3911               0               0               0                1          7.44255
         125.43         62.4313               0               0               0                1          14.0803
        107.657         77.8679               0               0               0                1          18.1954
        99.8715         91.1914               0               0               0                1          2.07176
        77.6833          69.654               0               0               0                1          17.0286
        94.0783         71.9596               0               0               0                1          2.71675
        135.573         120.477               0               0               0                1          6.84697
        364.538         9.41946               0               0               0                1          15.9759
        481.907         10.2198          419.22               0               0                1          21.8186
         70.622          61.684               0               0               0                1          21.1583
        231.361         30.5299               0               0               0                1           3.5824
        482.588         9.62129               0               0               0                1          16.9257
        120.598         116.523               0               0               0                1          19.0481
        106.268         88.1272               0               0               0                1          16.8157
        282.834         15.9978               0               0               0                1          14.8639
         256.83         18.9613               0               0               0                1          5.33272
        191.358         14.5754         167.297               0               0                1          20.3133
         109.11         23.7936               0               0               0                1          5.39887
        177.752         153.095               0               0               0                1          46.7057
        407.219         14.5999               0               0               0                1          20.9734
        320.734         29.8856               0               0               0                1          22.9662
        87.8469         78.7076               0               0               0                1          17.3918
          330.6         33.3315               0               0               0                1          24.9955
        362.168         13.4081               0               0               0                1          13.1155
        163.448         73.7139               0               0               0                1          38.6928
        122.043          36.699               0               0               0                1          12.0366
        81.7048         73.1884               0               0               0                1          7.81548
