         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        196.911         15.5494               0               0               0                1          5.02539
        152.012         101.988               0               0               0                1          13.1458
         125.06         95.2604               0               0               0                1          13.0968
        189.125         62.1663               0               0               0                1          11.9635
        233.162         20.4771               0               0               0                1          14.1302
        463.386         16.7591               0               0               0                1          13.7205
         223.51         19.2633               0               0               0                1          16.9139
        132.384         63.6729               0               0               0                1          2.87824
        115.569         110.453               0               0               0                1          26.0431
        106.982         19.1039               0               0               0                1          7.76163
        420.886         11.8841         406.559               0               0                1          24.1565
        358.522         119.133               0               0               0                1          47.4972
        164.605         41.0027               0               0               0                1           16.774
        448.995         16.7572               0               0               0                1          26.4163
         130.84         97.7648               0               0               0                1          25.9858
        277.641         17.4585               0               0               0                1          20.1309
        330.844         24.1104               0               0               0                1          18.8942
        130.733          78.644               0               0               0                1           25.019
        62.8964           45.24               0               0               0                1          8.11711
        232.788         15.7379               0               0               0                1          10.6682
        125.106         119.899               0               0               0                1          18.8686
        159.963         110.665               0               0               0                1          16.1927
        141.731         52.6004               0               0               0                1          5.77619
        599.451         15.5124               0               0               0                1          17.6126
        271.198         18.4971               0               0               0                1          19.5278
        89.5112         48.0859               0               0               0                1          18.2009
        83.5113         69.8607               0               0               0                1          32.7834
        383.594         10.6624               0               0               0                1          18.6323
        228.663         121.133               0               0               0                1           33.763
        266.457         20.3116               0               0               0                1          32.4153
        323.969         14.1308               0               0               0                1           16.313
        187.865         42.4488               0               0               0                1          28.9248
          244.9         13.7405               0               0               0                1          15.5851
        745.111         9.50436               0               0               0                1           12.113
         95.431         78.3669               0               0               0                1          4.00963
        315.844               0               0          61.942               0                0          76.1525
        162.004         157.719               0               0               0                1          9.23549
        194.371         24.6538               0               0               0                1          14.8088
        66.6719         21.3073               0               0               0                1          14.5498
        205.176         31.6117               0               0               0                1          7.56201
        150.948          70.733               0               0               0                1          20.5237
        211.054         20.9981               0               0               0                1          7.49151
